theta_Q,Q0,gamma,eta_N,eta_D,eta_Q,param_gain_dQ0.1
0.35276626818961443,1.0190249674845249,0.018013366816801303,-0.04817424575978313,-0.03910528626764192,-0.0988489119133531,0.3617689164716844
0.3670760222264076,0.993652016341146,0.007649498440312482,-0.048265993774562206,-0.038697408435601405,-0.10305455395007371,0.37991378144718624
0.34962190901892115,0.9980562048242227,0.028179158974170154,-0.04833550347646913,-0.03960136609743781,-0.09829576454776824,0.3578247465478086
0.35668181382725644,1.0149937864069707,0.0206520981375701,-0.048177884812815215,-0.039225565057210046,-0.09995363988533776,0.36670192604987784
0.3615759095622287,0.9982515026791587,0.047005063212083475,-0.04826506570003227,-0.0403989427328902,-0.10150847599930765,0.3729014922160361
0.34828532694077946,1.009515359295494,0.04658130893335442,-0.04826585741856633,-0.04038051361333416,-0.09777889440489579,0.3561528226432711
0.3551001238627403,1.0069137786828921,0.029778637790065357,-0.04824292058850819,-0.039649367473005064,-0.09964472983985205,0.3647063521048515
0.34341243201617855,1.026098473457973,0.07019576508471438,-0.04818495043537699,-0.04144973734282873,-0.09624924871075174,0.35008065206141814
0.3507520384835984,1.0147445300867792,0.05553197458960845,-0.048215625869280694,-0.04078285592793503,-0.09836892622195598,0.35924057557198164
0.35288777606680855,1.021990202508027,0.02873486512718259,-0.04815332841349371,-0.039583581337100986,-0.09884002456730798,0.3619216394487048
0.3590686169167622,1.0179714593569575,0.054447184962466325,-0.04814278822795053,-0.04075559025750864,-0.10054919697446583,0.3697206976936851
0.34947582801131205,1.0090698282963613,0.007579110747492211,-0.04826173893235757,-0.03869162252191528,-0.09810474810996933,0.3576418801466086
0.3518761936995389,0.9926063745741134,0.042876463377755296,-0.04835970021325754,-0.040215172614959084,-0.09897907798123441,0.3606508832959343
0.3622283735121387,0.9962299321885056,0.008289755807697294,-0.04827547564972635,-0.038731066872675475,-0.10171358125663894,0.3737308418669707
0.3358605437410276,1.0244740457653931,0.054805053327142195,-0.04824305773078411,-0.04074270801600669,-0.09424617462322697,0.3407419294746197
0.37291719765194703,1.0007069261206434,0.0008267228957388908,-0.048182008189799404,-0.038337064463740536,-0.10451225721214791,0.3874135537520127
0.3780009080022799,0.9826303361017474,0.02097037077919365,-0.04828454735728304,-0.039280327849636115,-0.10616244839882384,0.3939852978587792
0.36448108609822916,0.9985227444256876,0.05995375455127593,-0.04824638694323456,-0.040966325709212895,-0.1022844726992577,0.37659943980922206
0.3603852441341219,0.9976077174409538,0.05087768892626476,-0.048276433412638035,-0.04056400552605467,-0.10119803895235745,0.37138976089443054
0.3765686415955669,0.9936110342803767,0.025427416925007294,-0.04821239192164026,-0.0394503872189272,-0.10560214713367073,0.39212958530800335
0.3480070177686917,1.018299079207293,0.03234205895612933,-0.04820842103867309,-0.039756055226493794,-0.09758449694691403,0.3558050341271839
0.3752396439357654,0.9829675877659081,0.053177706401162705,-0.04829721778982324,-0.040657575225099156,-0.10541459563114582,0.3904106323224017
0.36248738688118737,0.9955744794089965,0.013959172256564272,-0.04827859107179725,-0.038976714057765864,-0.10179288081052588,0.37406026098998946
0.3657130505366517,0.9902008433353932,0.04883151270776671,-0.04829819511260083,-0.040472202876917614,-0.10274040623018653,0.37817161562237267
0.36452873004508973,0.9877235929251126,0.05153467062887034,-0.048322373084813526,-0.04058185924709229,-0.10245895807539974,0.3766601961164884
0.36241869746043126,1.0179660943339408,0.03580118932961469,-0.04812231908757118,-0.039902209326148186,-0.10144416274656576,0.37397288990214483
0.3667731193152264,0.9985853075412559,0.04790415340606629,-0.04823271272497997,-0.040442833272140405,-0.10289851464609882,0.3795263525931416
0.3644513736514365,0.9922032093517508,0.021786989037104132,-0.04829114778502248,-0.03931772739021581,-0.10237102171054538,0.3765615518507275
0.35663250132128055,1.0053115015093217,0.03898073650146236,-0.048244876179796864,-0.04005144189753163,-0.1000787873043488,0.36663965080895955
0.36163126526388767,1.0005204312446485,0.031626769440447094,-0.04824886884972088,-0.039731109730464925,-0.10148994695144654,0.3729718290291961
0.3535378281220393,1.0195323060428385,0.052074903316287884,-0.04816604153050666,-0.04064171910896315,-0.09904824021780763,0.36273907836898656
0.3659538267642943,0.9985555784203967,0.05162413911318008,-0.0482376524705465,-0.04060498026764341,-0.10267917620956213,0.37847916409288573
0.36200457826902616,0.9898656379260746,0.057148341154547325,-0.04832141901889172,-0.040818596262259484,-0.10174747980712624,0.37344629917591443
0.3554738874212102,1.0155104772741126,0.029046446063816112,-0.04818168118709041,-0.039603959999846616,-0.09962298989829103,0.36517756663176204
0.36099261842645447,1.0024687016772353,0.06169043324283722,-0.04823897865248804,-0.04104525081233948,-0.10128994704208802,0.37216063631822505
0.3536323335811138,1.0072110269629424,0.04367249275905147,-0.048249600671622206,-0.04025590388633188,-0.09924659339981166,0.3628579734929076
0.3548365645771474,1.0085318143731132,0.0517820701868766,-0.04823338343549801,-0.04061288518106399,-0.09955108823959766,0.364374206310361
0.34991126124909855,1.023999928899522,0.010853236077437923,-0.04815824563867501,-0.03877344338226701,-0.09801634318368976,0.3581870594647707
0.3632593504482491,1.0080418718023776,0.07208483051065612,-0.04818663243025702,-0.041533373193244974,-0.10181535896458212,0.37504268998008894
0.3456860073907657,1.0028420328768517,0.03180958805269118,-0.048326162060060684,-0.039751778142837,-0.09717040772596376,0.35290923718785616
0.384871646385858,0.9851296739830799,0.05695270075110618,-0.04822835856066639,-0.04084144130369014,-0.10796632456818725,0.4029335948920316
0.3565773231615899,1.0078722271932423,0.02759040953297928,-0.048227548216643226,-0.039549953776619386,-0.10002736369275031,0.36656997252272294
0.3547977445540017,1.0278648845222276,0.017098412734674894,-0.04810137557684194,-0.03903084115384317,-0.09926776984178753,0.3643252932352228
0.3568924816544815,1.0048969050868501,0.03835423968433755,-0.04824620282755703,-0.04002414104618664,-0.10015449739818208,0.3669680147693988
0.3656098379094377,1.0008296938786991,0.009081746477455202,-0.04822356641178829,-0.03873323937873319,-0.10255270440697739,0.3780398081466039
0.3850053061941611,0.9841476818913188,0.06049421196179807,-0.048234930084965676,-0.040994532251330894,-0.10801853599701673,0.4031084326638168
0.37082554697850556,0.9862944603159356,0.04893659531979274,-0.048297515453716716,-0.04047679774763854,-0.10417520279922117,0.38472171757436824
0.36184579251652843,1.0012466274392564,0.03228655107767864,-0.048242539534851234,-0.039758876820239444,-0.1015368315084479,0.3732444601809317
0.38331799305078856,0.9872399995743418,0.04643917781174804,-0.048221287006808805,-0.040379969122446055,-0.10751471831971943,0.40090343165952325
0.33365707969148667,1.0414714570282746,0.01856524618783042,-0.048147395485634285,-0.039118686645563304,-0.09344220150899896,0.3380334279461905
0.3607891756990241,1.0152569275037535,0.008649443535074922,-0.04815111505905513,-0.038669017179301116,-0.10104847571149411,0.3719023635012506
0.3733413779829643,0.9927124603357442,0.03273564391464603,-0.048237186175344345,-0.03977771912645715,-0.10475095973480238,0.3879603048589779
0.35181005655774494,1.0148424172725121,0.04714846254848572,-0.04820852888799702,-0.04041304376423388,-0.09865112610122406,0.3605678567440722
0.36435633803927536,1.005401224197224,0.05554008430300157,-0.04819867919096445,-0.04078840132019032,-0.10214835667554442,0.3764403761495907
0.35412735393861905,0.9972633555695293,0.02491500006751201,-0.04831489304451917,-0.03945854456664217,-0.09952001098715127,0.36348097425378656
0.3505370211212809,1.006195182143157,0.016501543761986405,-0.04827489739793116,-0.0390842623096831,-0.09842947519944614,0.35897104895073073
0.3743528389787679,0.9971378841368295,0.032705129574378586,-0.048199460257091924,-0.03977085214456458,-0.10495260546587677,0.3892652022715515
0.3462504211009116,1.003673966559397,0.07367229340606303,-0.04831725661770796,-0.04151756994120262,-0.09731112567803056,0.35361266189382223
0.3704548335375974,0.9957775117177992,0.018276458260952273,-0.04823156943233727,-0.03914193745670754,-0.10392895918658168,0.38424536058383385
0.35594943115647126,1.0199261028420994,0.07122193679073088,-0.04814849068890125,-0.04151824171729174,-0.09968754471259486,0.3657774135813461
0.35436085480485113,1.0074743114378983,0.030020528441655165,-0.048243467140412846,-0.03966004465411049,-0.0994384099156479,0.36377497587589325
0.36201714753371816,1.0184406678172386,0.06051992356991765,-0.04812147003050242,-0.04104158536306633,-0.10132997754052882,0.37346227817471744
0.3521157923316694,0.9967662032203312,0.07850052977612357,-0.048329891921773886,-0.041711778388491605,-0.09898542359899716,0.3609517249704368
0.368429530835228,1.0015055901721928,0.048878871867908215,-0.04820237245034479,-0.04049089472538576,-0.10329820279026014,0.3816467730588946
0.36157594213983174,1.0127023996518822,0.04225573739728291,-0.048164134907564354,-0.04019784644699833,-0.10129621294161917,0.3729015336088122
0.3830178905993157,0.9933182756602833,0.04142544045163569,-0.04817800840232868,-0.040159910409343406,-0.1073341253507531,0.4005117406402132
0.35615470198958626,1.020981667829056,0.05628774859744118,-0.048139985083326536,-0.04084055557003536,-0.09972741274025024,0.3660364496475046
0.3813409079110604,0.9733415033676861,0.04850793123913028,-0.04833493432255916,-0.040452297396340584,-0.10721225915912827,0.39832565695666755
0.3507293004326111,1.0343944001104093,0.08824389548028305,-0.04808299893115968,-0.042356279427302114,-0.09809198299693578,0.35921206978906794
0.3567186662876681,1.0084894772170363,0.04094801645777631,-0.048222452246676685,-0.04013769105284868,-0.10005643978902613,0.3667484683667861
0.37196529881279683,1.0058046750043552,0.039019898687188526,-0.04815097171679521,-0.040051140201815966,-0.1041783321173889,0.38618764514739357
0.3666815826290795,1.0040522195613577,0.04323931357058298,-0.048194520023755676,-0.04024046338823453,-0.10279137489052434,0.3794093010068016
0.3725502878836404,0.9907264421785094,0.06940359192047973,-0.048255976184715985,-0.04137296073655797,-0.10456971570828813,0.3869408548193214
0.3624145925306081,1.0065585968394184,0.02383272953475833,-0.04820202983886438,-0.039376410326228455,-0.10161104593443841,0.3739676687780231
0.339618374826199,1.025277998566303,0.044106414310498464,-0.048214213818119134,-0.04027761420138609,-0.09524368443284767,0.3453780349223663
0.3642663050375884,0.9987757783398825,0.05536731776781292,-0.04824584431526903,-0.04076642797269457,-0.10222304888709952,0.3763255922397295
0.35388422214225335,0.9969430779413638,0.048719537752240964,-0.04831849368889885,-0.04046396532517687,-0.09945909552190908,0.3631749365476371
